,symbol,correlation,pvalue
1046,ABLIM1,0.485714286,0.355555556
1047,SOWAHC,0.485714286,0.355555556
1048,SAP25,0.485714286,0.355555556
1049,RASGRP3,0.485714286,0.355555556
1050,SMARCD3,0.485714286,0.355555556
1051,LDB2,1,0.002777778
1052,ATP5PB,1,0.002777778
1053,IRF1,0.485714286,0.355555556
1054,IFNAR2,0.485714286,0.355555556
1055,KCTD7,0.485714286,0.355555556
1056,DYNLT3,1,0.002777778
1057,SEPHS1,0.485714286,0.355555556
1058,COX4I1,1,0.002777778
1059,POMGNT1,0.485714286,0.355555556
1060,SCAF1,1,0.002777778
1061,COA1,1,0.002777778
1062,LOC100130298,0.257142857,0.658333333
1063,UBLCP1,1,0.002777778
1064,NECAB1,1,0.002777778
1065,THYN1,1,0.002777778
1066,LACC1,0.485714286,0.355555556
1067,SCG5,1,0.002777778
1068,L1CAM,1,0.002777778
1069,SLC16A9,0.485714286,0.355555556
1070,RRBP1,0.485714286,0.355555556
1071,NAA20,1,0.002777778
1072,ADCY8,0.485714286,0.355555556
1073,NPNT,0.257142857,0.658333333
1074,SH3PXD2A,0.485714286,0.355555556
1075,XK,1,0.002777778
1076,CASP3,0.485714286,0.355555556
1077,PTPRU,0.485714286,0.355555556
1078,FAM200B,1,0.002777778
1079,DIRAS1,1,0.002777778
1080,ASTN1,1,0.002777778
1081,GRINA,1,0.002777778
1082,TADA1,1,0.002777778
1083,TMEM132D,1,0.002777778
1084,REEP1,1,0.002777778
1085,CNKSR3,0.485714286,0.355555556
1086,FKBP1B,1,0.002777778
1087,GPER1,0.485714286,0.355555556
1088,MRPL2,1,0.002777778
1089,PCDHB19P,0.485714286,0.355555556
1090,INHBB,0.485714286,0.355555556
1091,NOL8,0.485714286,0.355555556
1092,PPP1R26,0.485714286,0.355555556
1093,ELAVL4,1,0.002777778
1094,NEFM,1,0.002777778
1095,SCNN1D,0.485714286,0.355555556
1096,PLEKHO2,0.485714286,0.355555556
1097,MOCS3,1,0.002777778
1098,ZYX,0.485714286,0.355555556
1099,C17orf58,1,0.002777778
1100,AMN1,1,0.002777778
1101,LARGE1,1,0.002777778
1102,ADARB2,0.485714286,0.355555556
1103,RPS9,0.485714286,0.355555556
1104,GPR4,0.485714286,0.355555556
1105,P2RX4,0.485714286,0.355555556
1106,NOL12,0.485714286,0.355555556
1107,CYB5RL,0.257142857,0.658333333
1108,TUBB,1,0.002777778
1109,ATRN,1,0.002777778
1110,ACSS3,0.485714286,0.355555556
1111,C21orf58,0.485714286,0.355555556
1112,ZNF609,0.485714286,0.355555556
1113,FRS2,0.485714286,0.355555556
1114,MTERF3,1,0.002777778
1115,VCAN,0.485714286,0.355555556
1116,RANBP1,1,0.002777778
1117,PITHD1,1,0.002777778
1118,PTPN11,0.485714286,0.355555556
1119,SRRM2,0.485714286,0.355555556
1120,CD82,0.485714286,0.355555556
1121,SRCIN1,1,0.002777778
1122,DDX27,0.485714286,0.355555556
1123,ARMCX5,1,0.002777778
1124,HINT1,1,0.002777778
1125,UNC119,0.485714286,0.355555556
1126,BIRC3,0.485714286,0.355555556
1127,PSMB2,1,0.002777778
1128,RXRA,0.485714286,0.355555556
1129,RAB6A,1,0.002777778
1130,ZNF205,0.485714286,0.355555556
1131,ARHGDIG,1,0.002777778
1132,ABCC12,1,0.002777778
1133,PIAS4,0.485714286,0.355555556
1134,DACH2,1,0.002777778
1135,TNFRSF9,0.485714286,0.355555556
1136,ITPRID2,0.485714286,0.355555556
1137,SYNJ1,1,0.002777778
1138,FZD2,0.257142857,0.658333333
1139,SOX13,0.485714286,0.355555556
1140,RUNDC1,1,0.002777778
1141,NXPH2,1,0.002777778
1142,ETS1,0.485714286,0.355555556
1143,EGR3,1,0.002777778
1144,HMBOX1,0.485714286,0.355555556
1145,ANTXR1,0.485714286,0.355555556
1146,RWDD2A,1,0.002777778
1147,SLITRK1,1,0.002777778
1148,TCEA3,0.485714286,0.355555556
1149,CYP4X1,1,0.002777778
1150,LZIC,0.485714286,0.355555556
1151,KCNAB1,1,0.002777778
1152,NKIRAS1,1,0.002777778
1153,GYPC,0.485714286,0.355555556
1154,KALRN,1,0.002777778
1155,DKFZP586I1420,0.485714286,0.355555556
1156,FLAD1,0.485714286,0.355555556
1157,RNF227,0.485714286,0.355555556
1158,EHD3,1,0.002777778
1159,NOTCH2NLA,0.485714286,0.355555556
1160,VAT1L,1,0.002777778
1161,PPP3R1,1,0.002777778
1162,ANO3,1,0.002777778
1163,GDF10,1,0.002777778
1164,CITED2,1,0.002777778
1165,SDHAP2,0.485714286,0.355555556
1166,MAL2,1,0.002777778
1167,ERH,1,0.002777778
1168,KCNIP2,1,0.002777778
1169,ILVBL,0.485714286,0.355555556
1170,CEP20,1,0.002777778
1171,BRMS1,0.485714286,0.355555556
1172,PDE9A,0.485714286,0.355555556
1173,SLIRP,1,0.002777778
1174,RAB3GAP2,1,0.002777778
1175,NXNL1,0.485714286,0.355555556
1176,ZMYND15,0.485714286,0.355555556
1177,DCAF12,0.485714286,0.355555556
1178,CDO1,1,0.002777778
1179,C3orf62,0.485714286,0.355555556
1180,BNC2,0.257142857,0.658333333
1181,TTC17,0.485714286,0.355555556
1182,SLITRK4,1,0.002777778
1183,KRCC1,0.485714286,0.355555556
1184,WAPL,0.257142857,0.658333333
1185,TRIM36,1,0.002777778
1186,KCNQ3,1,0.002777778
1187,LANCL2,1,0.002777778
1188,NEK11,0.485714286,0.355555556
1189,PLXND1,0.485714286,0.355555556
1190,HSD11B2,0.257142857,0.658333333
1191,TXNDC16,1,0.002777778
1192,GSDMB,0.485714286,0.355555556
1193,NAP1L2,1,0.002777778
1194,LMTK2,1,0.002777778
1195,NETO2,1,0.002777778
1196,LINC00957,0.485714286,0.355555556
1197,MCM9,0.485714286,0.355555556
1198,ISCA1,1,0.002777778
1199,B4GALT6,1,0.002777778
1200,LOC407835,1,0.002777778
1201,CLTA,1,0.002777778
1202,SRSF12,1,0.002777778
1203,RBP4,1,0.002777778
1204,ZNF365,1,0.002777778
1205,NAP1L3,1,0.002777778
1206,PNMA2,1,0.002777778
1207,NUDT11,1,0.002777778
1208,HCCS,1,0.002777778
1209,TCEAL4,1,0.002777778
1210,SNORD14C,0.485714286,0.355555556
1211,AASDHPPT,1,0.002777778
1212,POFUT1,0.428571429,0.419444444
1213,LYRM7,1,0.002777778
1214,TSPAN13,1,0.002777778
1215,COX19,0.485714286,0.355555556
1216,ATP2C1,1,0.002777778
1217,PIK3R2,0.485714286,0.355555556
1218,GRPEL2,1,0.002777778
1219,MAVS,0.257142857,0.658333333
1220,SMARCA2,1,0.002777778
1221,AMACR,1,0.002777778
1222,VIP,1,0.002777778
1223,PTTG3P,1,0.002777778
1224,PSMD14,1,0.002777778
1225,KMT2C,0.485714286,0.355555556
1226,TGOLN2,1,0.002777778
1227,GABRA6,1,0.002777778
1228,PDCD6,1,0.002777778
1229,LINC00623,0.485714286,0.355555556
1230,MEIS3,1,0.002777778
1231,EPN2,0.485714286,0.355555556
1232,OGFOD1,1,0.002777778
1233,PRMT2,0.485714286,0.355555556
1234,NBEA,1,0.002777778
1235,ZNF704,0.485714286,0.355555556
1236,ORC5,1,0.002777778
1237,MRPL1,1,0.002777778
1238,RNF130,0.485714286,0.355555556
1239,STX1A,1,0.002777778
1240,IRAK2,0.485714286,0.355555556
1241,PXN,0.485714286,0.355555556
1242,CD47,1,0.002777778
1243,NEMP1,0.485714286,0.355555556
1244,MGAT5B,1,0.002777778
1245,DIRAS2,1,0.002777778
1246,EAF1,1,0.002777778
1247,DDX25,1,0.002777778
1248,SMYD2,1,0.002777778
1249,INVS,0.485714286,0.355555556
1250,MKNK2,0.485714286,0.355555556
1251,ALDH1L2,1,0.002777778
1252,TEAD3,0.257142857,0.658333333
1253,BOC,0.485714286,0.355555556
1254,ZDHHC23,1,0.002777778
1255,ZBED1,0.485714286,0.355555556
1256,TXNDC9,1,0.002777778
1257,VSTM2L,1,0.002777778
1258,FAU,0.485714286,0.355555556
1259,ZYG11B,1,0.002777778
1260,HAUS7,0.485714286,0.355555556
1261,RAB31,0.485714286,0.355555556
1262,TPGS2,1,0.002777778
1263,PJA2,0.942857143,0.016666667
1264,VWA5B2,1,0.002777778
1265,FANCF,1,0.002777778
1266,KCND1,0.257142857,0.658333333
1267,LPAR2,0.485714286,0.355555556
1268,CALD1,0.485714286,0.355555556
1269,AGK,1,0.002777778
1270,ARHGEF9,1,0.002777778
1271,FLNC,0.485714286,0.355555556
1272,DENND4C,0.485714286,0.355555556
1273,C3orf14,1,0.002777778
1274,SLC25A25-AS1,0.485714286,0.355555556
1275,KCTD11,0.485714286,0.355555556
1276,RGL2,0.485714286,0.355555556
1277,ZNF395,0.485714286,0.355555556
1278,HIRIP3,0.485714286,0.355555556
1279,CYB561D1,0.485714286,0.355555556
1280,LDHA,1,0.002777778
1281,SPATA13,0.485714286,0.355555556
1282,GPRC5B,0.485714286,0.355555556
1283,COASY,0.485714286,0.355555556
1284,AGPAT1,1,0.002777778
1285,KTI12,1,0.002777778
1286,HENMT1,1,0.002777778
1287,ZNF397,0.485714286,0.355555556
1288,HABP4,1,0.002777778
1289,DHRS4,0.485714286,0.355555556
1290,KCNN3,0.485714286,0.355555556
1291,FGD5,0.485714286,0.355555556
1292,CALM1,0.942857143,0.016666667
1293,SMYD3,1,0.002777778
1294,RBM3,0.485714286,0.355555556
1295,TNFSF14,0.485714286,0.355555556
1296,PCDH7,1,0.002777778
1297,ELMOD1,1,0.002777778
1298,PAPOLA,0.485714286,0.355555556
1299,DZANK1,1,0.002777778
1300,FGD3,0.485714286,0.355555556
1301,MIR30C2,0.485714286,0.355555556
1302,CC2D1B,0.485714286,0.355555556
1303,ADRA2B,0.485714286,0.355555556
1304,SKAP2,1,0.002777778
1305,CRTC3,0.485714286,0.355555556
1306,ANAPC16,0.485714286,0.355555556
1307,GPT2,0.485714286,0.355555556
1308,RNLS,1,0.002777778
1309,SNRNP70,0.485714286,0.355555556
1310,PSMB8,0.485714286,0.355555556
1311,PTMA,0.485714286,0.355555556
1312,LEMD2,0.485714286,0.355555556
1313,POP7,1,0.002777778
1314,RGL3,0.485714286,0.355555556
1315,FAM222B,1,0.002777778
1316,CPLX2,1,0.002777778
1317,CDK14,1,0.002777778
1318,ZNF513,0.485714286,0.355555556
1319,SCN1B,1,0.002777778
1320,KLKB1,0.485714286,0.355555556
1321,NUP98,0.485714286,0.355555556
1322,SIX5,0.485714286,0.355555556
1323,MVB12B,0.485714286,0.355555556
1324,CRIP1,0.485714286,0.355555556
1325,TCEA1,0.485714286,0.355555556
1326,MSH2,1,0.002777778
1327,GCGR,0.257142857,0.658333333
1328,IGF2BP2,0.485714286,0.355555556
1329,MRPS27,1,0.002777778
1330,SIRT1,0.485714286,0.355555556
1331,AADACL4,0.257142857,0.658333333
1332,MFGE8,0.485714286,0.355555556
1333,MTCH1,0.942857143,0.016666667
1334,SLC20A1,1,0.002777778
1335,MICAL2,1,0.002777778
1336,DOLK,1,0.002777778
1337,SLC26A1,0.257142857,0.658333333
1338,WFS1,0.485714286,0.355555556
1339,PLA2G2D,0.485714286,0.355555556
1340,RPS6KB2,0.485714286,0.355555556
1341,HSD17B7,0.485714286,0.355555556
1342,LRRTM3,1,0.002777778
1343,GNA14,1,0.002777778
1344,ZNF516,0.257142857,0.658333333
1345,YPEL5,1,0.002777778
1346,MLXIPL,0.485714286,0.355555556
1347,ZNF532,0.485714286,0.355555556
1348,TMEM130,1,0.002777778
1349,CPLX1,1,0.002777778
1350,COL11A1,0.485714286,0.355555556
1351,LRRC73,1,0.002777778
1352,EIF3B,0.485714286,0.355555556
1353,TMEM220,0.257142857,0.658333333
1354,CPNE4,1,0.002777778
1355,RNFT2,1,0.002777778
1356,MAP4,1,0.002777778
1357,NFIB,0.485714286,0.355555556
1358,CADPS,1,0.002777778
1359,ACADVL,0.485714286,0.355555556
1360,UBQLN1,1,0.002777778
1361,PDK3,1,0.002777778
1362,BMS1P21,0.485714286,0.355555556
1363,JAZF1,1,0.002777778
1364,ASPSCR1,0.485714286,0.355555556
1365,ANKRD19P,1,0.002777778
1366,SRPRA,1,0.002777778
1367,BAZ2B,0.485714286,0.355555556
1368,ERCC4,0.485714286,0.355555556
1369,AHR,0.428571429,0.419444444
1370,COPZ2,0.257142857,0.658333333
1371,ARMC10,1,0.002777778
1372,FARP1,0.485714286,0.355555556
1373,VPS50,1,0.002777778
1374,CYP3A43,1,0.002777778
1375,PPT1,1,0.002777778
1376,C2orf92,0.485714286,0.355555556
1377,ZNF526,0.485714286,0.355555556
1378,SNHG6,0.485714286,0.355555556
1379,ADAM17,0.485714286,0.355555556
1380,MED22,0.485714286,0.355555556
1381,RARS1,1,0.002777778
1382,HS1BP3,0.485714286,0.355555556
1383,ASCL1,0.485714286,0.355555556
1384,DISC1,0.485714286,0.355555556
1385,RHBDF2,0.485714286,0.355555556
1386,MECOM,0.485714286,0.355555556
1387,PAXIP1-DT,0.485714286,0.355555556
1388,TAF4,0.485714286,0.355555556
1389,PLIN5,0.485714286,0.355555556
1390,NSL1,0.485714286,0.355555556
1391,TBCC,1,0.002777778
1392,NIF3L1,1,0.002777778
1393,LIMCH1,0.485714286,0.355555556
1394,SGF29,0.485714286,0.355555556
1395,AKNAD1,0.485714286,0.355555556
1396,AKIRIN1,0.485714286,0.355555556
1397,SPOP,0.485714286,0.355555556
1398,MOCS1,0.485714286,0.355555556
1399,KCNA4,1,0.002777778
1400,ZNF215,1,0.002777778
1401,HCN1,1,0.002777778
1402,ZNF688,0.485714286,0.355555556
1403,INO80,0.485714286,0.355555556
1404,NR2F1,0.485714286,0.355555556
1405,GABRA2,1,0.002777778
1406,DDX24,1,0.002777778
1407,GPRASP1,1,0.002777778
1408,ANKIB1,0.485714286,0.355555556
1409,ACP7,0.485714286,0.355555556
1410,PLXNA3,0.485714286,0.355555556
1411,MED1,0.485714286,0.355555556
1412,TRPT1,0.485714286,0.355555556
1413,RHOJ,0.485714286,0.355555556
1414,ATP6V0E1,0.485714286,0.355555556
1415,PSTK,0.485714286,0.355555556
1416,ZSCAN2,0.485714286,0.355555556
1417,TAF1C,0.485714286,0.355555556
1418,CDR2L,0.485714286,0.355555556
1419,LMBR1,1,0.002777778
1420,RUNDC3A,1,0.002777778
1421,YWHAH,0.942857143,0.016666667
1422,RTN3,0.942857143,0.016666667
1423,LYPD6,0.485714286,0.355555556
1424,MED16,0.485714286,0.355555556
1425,MIRLET7BHG,0.485714286,0.355555556
1426,MYT1L,1,0.002777778
1427,CYREN,0.485714286,0.355555556
1428,GDPD3,0.485714286,0.355555556
1429,ASCC2,0.485714286,0.355555556
1430,BCL7A,1,0.002777778
1431,PNMA1,1,0.002777778
1432,TAGLN,0.485714286,0.355555556
1433,HERC5,0.485714286,0.355555556
1434,TUBB3,1,0.002777778
1435,POLR3D,0.485714286,0.355555556
1436,GABRG2,1,0.002777778
1437,APLNR,0.485714286,0.355555556
1438,THAP10,1,0.002777778
1439,SPTSSB,1,0.002777778
1440,WASHC2A,0.485714286,0.355555556
1441,POTEM,1,0.002777778
1442,ZSCAN21,0.485714286,0.355555556
1443,ZNF773,0.485714286,0.355555556
1444,TCAP,0.485714286,0.355555556
1445,FOXJ3,1,0.002777778
1446,CLK3,0.485714286,0.355555556
1447,ALG1,0.485714286,0.355555556
1448,SNAP25,0.942857143,0.016666667
1449,ABCB7,0.485714286,0.355555556
1450,C2CD2L,1,0.002777778
1451,ADAMTSL3,0.485714286,0.355555556
1452,RBM33,0.485714286,0.355555556
1453,DOCK1,0.485714286,0.355555556
1454,ZBTB46,0.485714286,0.355555556
1455,CERS2,0.485714286,0.355555556
1456,GALM,0.485714286,0.355555556
1457,RHOC,0.485714286,0.355555556
1458,FAM50B,1,0.002777778
1459,ZNF783,0.485714286,0.355555556
1460,PI4KA,0.942857143,0.016666667
1461,CLCN5,1,0.002777778
1462,TRMT5,1,0.002777778
1463,ZFP91,0.485714286,0.355555556
1464,SWSAP1,0.485714286,0.355555556
1465,ZNF672,0.485714286,0.355555556
1466,MAPKAPK2,0.485714286,0.355555556
1467,C1QTNF1,0.485714286,0.355555556
1468,DLD,1,0.002777778
1469,LINC00965,0.485714286,0.355555556
1470,BACE2,0.485714286,0.355555556
1471,TCP10L2,1,0.002777778
1472,U2AF1,0.485714286,0.355555556
1473,ME1,1,0.002777778
1474,STH,0.485714286,0.355555556
1475,TUBA1C,0.485714286,0.355555556
1476,ADAM23,1,0.002777778
1477,ZNF230,1,0.002777778
1478,SERBP1,0.485714286,0.355555556
1479,ATPAF2,0.485714286,0.355555556
1480,NFATC4,0.485714286,0.355555556
1481,ARVCF,0.485714286,0.355555556
1482,BSDC1,0.485714286,0.355555556
1483,CACNA1I,0.485714286,0.355555556
1484,FEZ2,1,0.002777778
1485,TRIP6,0.485714286,0.355555556
1486,CUX1,0.485714286,0.355555556
1487,KPTN,0.485714286,0.355555556
1488,IGDCC3,0.485714286,0.355555556
1489,AP2B1,1,0.002777778
1490,OTX1,0.485714286,0.355555556
1491,FRMD6-AS1,0.485714286,0.355555556
1492,KIF7,0.485714286,0.355555556
1493,PKHD1L1,0.257142857,0.658333333
1494,SRD5A1,1,0.002777778
1495,HMGN2,1,0.002777778
1496,SDAD1,1,0.002777778
1497,FAM216A,1,0.002777778
1498,PPP1R2,1,0.002777778
1499,DTWD2,0.428571429,0.419444444
1500,SRP72,1,0.002777778
1501,PIGZ,1,0.002777778
1502,LINC00926,0.257142857,0.658333333
1503,STAC2,1,0.002777778
1504,DEF8,0.485714286,0.355555556
1505,CHDH,0.485714286,0.355555556
1506,ATP5F1A,0.942857143,0.016666667
1507,ZFAND5,0.942857143,0.016666667
1508,LOC729609,0.485714286,0.355555556
1509,SPDYE7P,0.428571429,0.419444444
1510,NUMA1,0.485714286,0.355555556
1511,TNFRSF1B,0.485714286,0.355555556
1512,NKX2-2,0.485714286,0.355555556
1513,RIN2,0.485714286,0.355555556
1514,SOSTDC1,1,0.002777778
1515,GRM8,1,0.002777778
1516,TBX3,0.485714286,0.355555556
1517,CHORDC1P4,0.485714286,0.355555556
1518,UBE2T,1,0.002777778
1519,MAK16,1,0.002777778
1520,CHRM1,1,0.002777778
1521,ADCY1,1,0.002777778
1522,PRPF31,0.485714286,0.355555556
1523,SUPT4H1,1,0.002777778
1524,ZNF787,0.485714286,0.355555556
1525,NRG1,1,0.002777778
1526,RAB1B,1,0.002777778
1527,WTIP,0.485714286,0.355555556
1528,FAM241A,0.485714286,0.355555556
1529,SRSF8,1,0.002777778
1530,BTBD10,1,0.002777778
1531,UCHL5,1,0.002777778
1532,NLK,1,0.002777778
1533,DCTN6,1,0.002777778
1534,PPIP5K1,1,0.002777778
1535,SRPK3,0.485714286,0.355555556
1536,RPS6KC1,1,0.002777778
1537,CEP135,0.485714286,0.355555556
1538,IL4R,0.485714286,0.355555556
1539,HSPBAP1,0.485714286,0.355555556
1540,ECHDC2,0.485714286,0.355555556
1541,NCOR1P1,0.485714286,0.355555556
1542,MYL3,0.485714286,0.355555556
1543,COTL1,0.485714286,0.355555556
1544,RPS6KA1,0.485714286,0.355555556
1545,VRK2,0.485714286,0.355555556
1546,INA,1,0.002777778
1547,POTEF,0.942857143,0.016666667
1548,ZCCHC14,0.485714286,0.355555556
1549,ZZZ3,0.485714286,0.355555556
1550,CCL5,0.485714286,0.355555556
1551,PPA2,0.428571429,0.419444444
1552,B3GALT5-AS1,0.485714286,0.355555556
1553,EPB41L3,1,0.002777778
1554,RAD51C,1,0.002777778
1555,CMTR1,0.485714286,0.355555556
1556,NRXN3,1,0.002777778
1557,ZNF562,0.485714286,0.355555556
1558,CSTPP1,1,0.002777778
1559,LILRB1,0.428571429,0.419444444
1560,ATP5F1C,1,0.002777778
1561,ELOVL4,1,0.002777778
1562,ACTN2,1,0.002777778
1563,ZNF845,0.485714286,0.355555556
1564,HPCAL1,0.942857143,0.016666667
1565,LPP,0.485714286,0.355555556
1566,ZNF175,0.485714286,0.355555556
1567,ADORA2A,0.485714286,0.355555556
1568,ZIK1,1,0.002777778
1569,ANKRD46,1,0.002777778
1570,TMEM91,0.485714286,0.355555556
1571,TRPS1,0.485714286,0.355555556
1572,PREPL,0.942857143,0.016666667
1573,EMC7,1,0.002777778
1574,SEMA4F,1,0.002777778
1575,EXOC6,1,0.002777778
1576,SYBU,1,0.002777778
1577,CMAS,1,0.002777778
1578,MMP25,0.485714286,0.355555556
1579,KPNA3,1,0.002777778
1580,GADD45G,0.485714286,0.355555556
1581,MGRN1,1,0.002777778
1582,MINDY3,1,0.002777778
1583,MAPK6,1,0.002777778
1584,GOLGA6L6,0.428571429,0.419444444
1585,NSUN5,0.485714286,0.355555556
1586,ARHGAP10,0.485714286,0.355555556
1587,NPM2,1,0.002777778
1588,PLEKHM2,0.428571429,0.419444444
1589,BAAT,1,0.002777778
1590,ENY2,1,0.002777778
1591,MARCHF3,0.485714286,0.355555556
1592,TMPPE,1,0.002777778
1593,JMJD8,0.485714286,0.355555556
1594,ZNF234,0.485714286,0.355555556
1595,CA10,1,0.002777778
1596,ZIC3,0.485714286,0.355555556
1597,SMIM10L2B,1,0.002777778
1598,CLEC4G,1,0.002777778
1599,TSPYL5,1,0.002777778
1600,NAPEPLD,1,0.002777778
1601,DNAJB2,0.428571429,0.419444444
1602,PIEZO1,0.485714286,0.355555556
1603,CCDC110,1,0.002777778
1604,PFDN4,1,0.002777778
1605,MT2A,0.428571429,0.419444444
1606,SV2B,1,0.002777778
1607,BNIPL,0.485714286,0.355555556
1608,NELFA,0.485714286,0.355555556
1609,NOVA1,1,0.002777778
1610,MBLAC2,1,0.002777778
1611,GET1,1,0.002777778
1612,ALDOA,1,0.002777778
1613,EPHA4,1,0.002777778
1614,PPP1R1C,0.485714286,0.355555556
1615,EIF2B1,1,0.002777778
1616,BARD1,0.485714286,0.355555556
1617,TMEM158,0.942857143,0.016666667
1618,AKAP13,0.485714286,0.355555556
1619,CALY,0.942857143,0.016666667
1620,ENO2,0.942857143,0.016666667
1621,TLE2,0.485714286,0.355555556
1622,PHF2,0.485714286,0.355555556
1623,ZNF682,0.428571429,0.419444444
1624,PRRG2,0.485714286,0.355555556
1625,CDH20,0.485714286,0.355555556
1626,SLC6A10P,0.485714286,0.355555556
1627,SEPTIN10,0.485714286,0.355555556
1628,EIF2S3,1,0.002777778
1629,TUSC2,1,0.002777778
1630,NINL,0.485714286,0.355555556
1631,KIF1C,0.485714286,0.355555556
1632,SLC25A46,1,0.002777778
1633,TRAPPC11,1,0.002777778
1634,FAM102B,1,0.002777778
1635,CD68,0.485714286,0.355555556
1636,PCYOX1,0.428571429,0.419444444
1637,ASPH,1,0.002777778
1638,NUDT21,1,0.002777778
1639,C1orf35,0.485714286,0.355555556
1640,VASP,0.485714286,0.355555556
1641,HACD3,0.942857143,0.016666667
1642,TCTN1,0.485714286,0.355555556
1643,EZH1,0.485714286,0.355555556
1644,NADSYN1,0.485714286,0.355555556
1645,LAMC1,0.485714286,0.355555556
1646,EHD2,0.485714286,0.355555556
1647,INTS11,0.485714286,0.355555556
1648,IKBKE,0.485714286,0.355555556
1649,RHOU,0.485714286,0.355555556
1650,PAFAH1B1,0.942857143,0.016666667
1651,AIMP2,1,0.002777778
1652,NLRP8,0.428571429,0.419444444
1653,C17orf67,0.485714286,0.355555556
1654,OR14I1,1,0.002777778
1655,YTHDC2,1,0.002777778
1656,CD63,0.485714286,0.355555556
1657,LLPH,0.485714286,0.355555556
1658,EIF2AK4,0.485714286,0.355555556
1659,CEP41,1,0.002777778
1660,SKP1,0.942857143,0.016666667
1661,ADGRB2,1,0.002777778
1662,TMEM14A,1,0.002777778
1663,MAP2K1,1,0.002777778
1664,EBNA1BP2,1,0.002777778
1665,CFHR1,0.485714286,0.355555556
1666,GNG2,1,0.002777778
1667,MAGEH1,1,0.002777778
1668,TMEM120A,0.485714286,0.355555556
1669,LEP,0.485714286,0.355555556
1670,PKN1,1,0.002777778
1671,CHRNA10,0.485714286,0.355555556
1672,EIF4A2,0.942857143,0.016666667
1673,PJA1,1,0.002777778
1674,TUSC3,1,0.002777778
1675,EPHX4,1,0.002777778
1676,CDH13,1,0.002777778
1677,PSMD10,1,0.002777778
1678,PRMT8,1,0.002777778
1679,VBP1,1,0.002777778
1680,PHKA2,0.485714286,0.355555556
1681,IER3IP1,1,0.002777778
1682,MUL1,0.485714286,0.355555556
1683,CIRBP,0.942857143,0.016666667
1684,DCAF11,0.485714286,0.355555556
1685,ZNF738,0.428571429,0.419444444
1686,PIK3CD,0.485714286,0.355555556
1687,HK1,0.942857143,0.016666667
1688,GNB3,1,0.002777778
1689,TAMM41,1,0.002777778
1690,KIF3A,1,0.002777778
1691,DSEL,0.485714286,0.355555556
1692,SLC25A39,0.485714286,0.355555556
1693,FRMD8,0.485714286,0.355555556
1694,ZNF767P,0.485714286,0.355555556
1695,PRKCB,0.942857143,0.016666667
1696,SUMO3,0.942857143,0.016666667
1697,TUG1,0.428571429,0.419444444
1698,RNASEH2C,0.485714286,0.355555556
1699,SHMT2,0.485714286,0.355555556
1700,SLC16A12,0.428571429,0.419444444
1701,CAMTA2,1,0.002777778
1702,PTH2,1,0.002777778
1703,NRGN,0.942857143,0.016666667
1704,SERINC1,1,0.002777778
1705,MARS2,1,0.002777778
1706,PGRMC1,1,0.002777778
1707,NOS3,0.485714286,0.355555556
1708,CAMK1D,1,0.002777778
1709,HAUS2,0.428571429,0.419444444
1710,GPR161,0.485714286,0.355555556
1711,CLSTN3,1,0.002777778
1712,ANXA2R,0.485714286,0.355555556
1713,SEMA6C,0.485714286,0.355555556
1714,SLCO3A1,0.485714286,0.355555556
1715,KCMF1,1,0.002777778
1716,LHPP,0.428571429,0.419444444
1717,CDH10,1,0.002777778
1718,RUFY1,0.485714286,0.355555556
1719,ITGA8,0.485714286,0.355555556
1720,LAS1L,0.485714286,0.355555556
1721,POLR2L,0.485714286,0.355555556
1722,ATP1A1,0.942857143,0.016666667
1723,TMEM178A,0.942857143,0.016666667
1724,KBTBD4,1,0.002777778
1725,GABRB2,1,0.002777778
1726,GABBR2,0.942857143,0.016666667
1727,WIPI2,0.485714286,0.355555556
1728,ISG20,0.485714286,0.355555556
1729,KCTD5,0.485714286,0.355555556
1730,ATP6V1H,1,0.002777778
1731,PPARA,0.485714286,0.355555556
1732,GPR22,1,0.002777778
1733,ZBTB17,0.485714286,0.355555556
1734,RUNX3,0.485714286,0.355555556
1735,CCNH,1,0.002777778
1736,RAB11A,0.942857143,0.016666667
1737,ZNF251,0.485714286,0.355555556
1738,NPTN,0.942857143,0.016666667
1739,BZW2,1,0.002777778
1740,TRMT1,0.485714286,0.355555556
1741,DOCK3,1,0.002777778
1742,LDOC1,1,0.002777778
1743,ETV2,0.485714286,0.355555556
1744,UCHL1,0.942857143,0.016666667
1745,IL10RB,0.485714286,0.355555556
1746,IGSF8,1,0.002777778
1747,USP49,0.428571429,0.419444444
1748,LCLAT1,1,0.002777778
1749,ZNF233,1,0.002777778
1750,CENPU,1,0.002777778
1751,TRIM37,1,0.002777778
1752,HOMER1,1,0.002777778
